src, Destiny_1, Destiny_2, Destiny_3, Destiny_4, Destiny_5, Destiny_6, Destiny_7, Destiny_8, Destiny_9, Destiny_10, Destiny_11, Destiny_12, Destiny_13, Destiny_14, Destiny_15, Destiny_16, Destiny_17, Destiny_18, Destiny_19, Destiny_20, Destiny_21, Destiny_22, Destiny_23, Destiny_24, Destiny_25
Origin_10, 0.21160281445627746, 0.46457107224459254, 0.9564172433288873, 0.741832910801508, 0.2178363701333283, 0.1093026223181229, 0.9579955213229836, 0.9955290748688606, 0.69044671794085, 0.5898959619969988, 0.7541229391054517, 0.38743842310951054, 1.0032599080410212, 0.17208637879321645, 0.1454899829722923, 0.6730697112904238, -0.07631343630267101, 1.0357051097933343, 0.9246914179412299, 0.5552132585147554, 0.752437277096789, 0.08653107457456556, 0.8016057800124422, 0.7306718676412592, 0.23756531972229142
Origin_11, 0.21848351314499312, 0.5195429098345299, 0.6056974354763008, 0.3999826824099817, 0.09380654498193144, -0.06401520879610108, 0.09955688975230399, 0.4614574687633392, -0.010551015953893727, 0.5320254481266268, 0.3519305396891306, 0.5784204990719396, 1.0269698083821472, 0.6224674215132892, 0.8815063909375941, 0.37072904555264125, 1.2823420917466988, 0.4597932064085264, 0.26806683446977664, 0.424261209365293, 0.3464576799222045, 0.6091486047980407, 0.18902898760439749, 0.7946743738176579, 0.5530588584054152
Origin_12, 0.8940591387955507, 0.1912354117363328, 0.967408052102031, 0.22103257056778866, 1.0319024957032445, -0.37955375507856526, 0.49575680444349607, 0.6154815070433558, 0.7808706479515637, 1.038557173782612, 0.49051660791006135, 0.8111264625913291, 0.19023220492591766, 0.1578988664310954, 1.0716605485890225, 0.1835904380072987, -0.5078173477315957, 0.7794627287910525, 0.7595806187455934, 0.696758801070773, 0.4692633736613164, 0.6859579344558174, -0.11504013283488498, 0.982991109598906, 0.33811151355477204
Origin_13, 0.17709104145969048, 0.3401502965549004, 0.7095798873632148, 0.2214103409338504, 0.1772249549516821, 0.3506208137834368, 0.4674440731709984, 0.9586319278007664, 0.11096387260428917, 0.6238792886100495, 0.5122196872851486, 1.0113633174161842, 0.2410665986880363, 1.0250311394575171, 0.456316147966225, 0.19254926950761916, 0.4181872807479787, 0.35262619055145217, 0.15028418222489595, 0.7071110197793138, 0.7221732094136992, 0.9221013364376172, 0.6886850280435545, 0.6510764459330806, 1.0900772239270649
Origin_14, 0.27259487416693545, 0.7410815006441531, 0.35742412307291405, 0.8884837638484573, 0.23203531962914684, 0.12287533450388072, 0.7825729551338271, 0.5397304906267881, 1.0609289950221825, 0.07471912277115225, 0.3453963748116371, 0.6006143345825617, 0.9006538274893768, 0.8158479307716954, -0.1110081632425749, 0.6715569979800332, -0.4302405012617327, 0.1901721230721018, 0.3109464776102671, 0.8224342710040586, -0.02390321531404945, 0.6266561979169183, 0.9937727812789209, 0.5927799743624665, 0.3241183051372896
Origin_15, 0.903130506058814, 0.7123256945705037, 0.25074828101599317, 0.12268724906172482, 0.47880984940668603, 0.5863798425369148, 0.5318714199447221, 0.6841393683074958, 0.07146922761735658, 0.5937049312113487, 0.48678064244142505, 0.6728401511913907, 0.7585263733587494, 0.8336445001892036, 0.5388099853022373, 0.02919662327837767, -0.11347568919176401, 0.8969625849760848, 0.19459944971728582, 0.6277900846281137, 0.2621872452697482, 0.8852897140436642, 0.8214695489198479, 0.3663999882515612, 0.592730919164331
Origin_16, 0.10630692150014952, 0.12575718123626797, 0.13007764984077766, 0.692532223917701, 0.8191065702513439, 0.30733865047092235, 1.0124174104041153, 0.8989664674344274, 0.6373619799127703, 0.8940248974356085, 0.9512951441213877, 0.4339722098858249, 0.5948560848258897, 0.3460746850182839, 0.6070931775304228, 0.267485783331398, -0.402444808741891, 0.9392466603503709, 0.47984847217620324, 0.8412091924660225, 0.8621733120464504, 0.3228382423733231, 0.42254712782283776, 0.4184445631797175, 0.5547297639685757
Origin_17, 0.6332868765354007, 1.0124616358483585, 0.527658043401449, 0.719693323233375, 0.39341348558420125, 0.10315522587295357, 0.42818010359805564, 0.4500914960182935, 0.49651316614417396, 0.1922910320258452, 0.8960977257502206, 0.4731510068082813, 0.6133067926985689, 0.30048555640908076, 0.9725257768219949, 0.8131088184249511, 0.34665419856943197, 0.8771406429039381, 0.24894866275059346, 0.8222626623782177, 1.0545536452565374, 0.9917829367489316, 0.6068541212900748, 0.6353836980348361, 0.5659066103078717
Origin_18, 0.5920644744125966, 1.0030349043535258, 0.2085520227237981, 1.0253140520990134, 0.9624609628035296, 0.1870416762797857, 0.34039208995047393, 0.7289508304506706, 0.4605335369211643, 0.572318615632603, 0.3565064975796598, 0.2948247188669724, 0.7622316033366524, 1.0617709978105552, 0.6459882446275218, 0.3480967439004709, 0.3357779012961191, 1.0129756050645533, 0.5362273953204545, 0.4159916012923286, 0.8890902271043001, 0.07158703112555977, 0.6192718164834857, 0.24385495326319334, 0.7871208151925867
Origin_19, 0.4810318450836614, 0.11024706391777364, 0.6841157529674633, 0.31563447798445043, 0.16264193644175295, -0.18929814413858906, 0.7300692034016611, 0.5699447425290215, -0.028692445421340803, 0.6949882320455297, -0.1987263787821255, 0.4430664279813446, 0.843704475272161, 0.952600439434012, 0.21994240382670815, 0.1711642937062278, 0.06931891732167089, 0.15509075829335406, 0.5019849612652119, 0.14109087979580884, 0.6466768970265503, 0.4305821878240695, -0.15928577977767389, 0.30141893505412304, 0.46313013418932797
Origin_20, 0.862947770858824, 0.8389518488769443, 0.6842640533266116, 0.16014193633137788, 0.4014225593863922, 0.21743998609470785, 0.9436170399785618, 0.8578913669111465, 0.3140345917207753, 0.8385542171561274, -0.017897049591049482, 0.3894412142696751, 0.774225535405361, 0.8887680107487562, 0.13314711789685704, 0.6210859983537282, 0.06780584995581787, 0.9079031192634371, 0.3629333193294297, 0.09861774478287996, 0.30503445704070303, 0.5272943858609175, 0.5345332244541402, 0.21924832068011446, 0.4876840149913872
Origin_21, 0.011205640727163093, 0.4106207838546891, 0.5926321691326827, 0.2906231386668644, -1.049899587625692, 0.6211951130195333, 0.23420305734685104, 0.8507635092169611, 1.3201233620296524, 0.4097253073956489, 1.1334591117526385, 0.08241002771535455, 0.7523841117016967, 0.08210465891988357, 0.0756878260971131, 0.70633719184774, -0.3935042832385855, 0.04836208305495345, 0.7873938047031814, 0.5655345885230068, 0.5447578840348716, 0.2153950860889277, 1.4935940104676748, 0.5508654164859744, 0.6756002005255415
Origin_22, 0.07599275588304773, 0.4361228579989837, 0.18688167974869843, 0.7501123234610579, 0.660243479121973, 0.4758961780497627, 0.7888728474531564, 0.5936987919559316, 0.127322597991482, 0.4995538212394543, 0.038250535725338056, 0.7067666385410446, 0.3419154633682065, 0.5930899120503584, 0.47023535323992194, 0.6961791331226037, 0.3272354876257229, 0.8580836964504251, 0.49258408160809514, 0.9170557428285986, 0.23564485894925302, 0.4708552709491671, 0.4895983005379235, 0.5418553851193529, 0.147226416537983
Origin_23, 0.6454097000943425, 0.38096266383083394, 0.5630041327339024, 0.522738703714961, 0.22885607713452655, 0.6816831508367099, 0.4459317086490962, 0.7740253814125985, 0.5396193732310577, 0.22379302098931186, 0.9479408136704103, 0.1696405720551727, 0.8541180620514824, 0.6229922005599255, 0.06252069306413202, 0.32397067637870464, -0.1843456850830687, 0.5774981076224499, 0.7405704433821201, 0.28139280520056287, 0.8134602462909614, 0.310351244922032, 0.4742221865610926, 0.3252162296234052, 0.6418384214503974
Origin_24, 0.9739131936206257, 0.1583750117423661, 0.7527786031726164, 0.906763381146808, 0.338379200375348, 0.35090035582127455, 0.9391858786298498, 0.5543603062104637, 0.5438024829886856, 0.2482927974733673, 0.912443089567036, 0.9763403007499566, 0.66825414366058, 0.3772934562898504, 0.5020633902944196, 0.6310091200301822, 0.2745076255603927, 0.9749956140475954, 0.42516112833178693, 0.9393081491110302, 0.6154280439024032, 1.0283529664411786, 0.8756860581847737, 0.21029891871376505, 0.36740783247431547
Origin_25, 0.7017093007738017, 0.47691407125703683, 0.9665207363721737, 0.6299208562165763, 0.9282661207757601, 0.3465330209502241, 0.27817408486674683, 0.4027937472439473, 0.5407954237361952, 0.29536515935837665, 0.4673599952376595, 0.26971660855411683, 0.8250423653211243, 0.40464635225332984, -0.06657833024274865, 0.2671983498920392, -0.35807936165325366, 0.19767575485466554, 0.09571560478374092, 0.4416666956505614, 0.3009720382227608, 0.5212764760618722, -0.27289570237481725, 0.7725586095651465, 0.956536313483427
Origin_26, 0.3675976377300921, 0.6906626050698863, 0.30049618105649534, 0.49783357622662106, 0.4714648647756397, -0.06760772625766354, 0.2118274590804864, 0.06834518995031273, 0.9453220312922166, 0.9575371907444373, 0.7795544640843808, 0.23428228905739215, 0.07727948024332763, 0.3799039729665549, 0.8040636287116953, 0.9176386650493527, 1.226245598791204, 0.5788691550602568, 0.12298666188351262, 0.542407629819992, 0.23006400068870075, 0.81064497587362, 0.36149647368807025, 0.3294413055252764, 0.7801436777686529
Origin_27, 0.4194022425505683, 0.5025710778278297, 0.9462403617399954, 0.35204318549353053, -0.10651077199040623, 0.02939005239737745, 0.26443227830642213, 0.7994991499906566, 0.6311459663360617, 0.38230053703195904, 0.5000105245400553, 0.48471838758034375, 0.21926205020321385, 1.1112123657088468, 0.577233764223714, 1.3577964289878974, -0.14903637704570105, 0.6793108658636166, 0.4578984676243158, 0.16171316888429277, 0.6792766818342768, 0.8236426151273304, 0.6213046468345486, 0.0831310510066299, 0.3044586821980529
Origin_28, 0.41846301457293616, 0.8768794841977622, 0.8948271686431317, 0.1097041450160323, -0.724166286235013, 0.6332105440740511, 0.0328944561368314, 0.8109326483662264, 0.3480578937749047, 0.5156130414272556, 0.560177522470725, 0.727321673520844, 0.9284503434743626, 0.012822568649416593, 0.6978419488861, 1.099274550360212, 0.6986088923377113, 0.9378923036527967, 0.02700036632616523, 0.32631472979155807, 0.9776770057805165, 0.6038974957867878, 1.32511058632361, 0.5860328839392123, 0.8716837832561909
Origin_29, 0.09878570933241844, 0.4080142343510345, 0.5019826579927686, 0.546827040673642, 0.4360867331638551, 0.6250101264290385, 0.0723659409351181, 0.5252368814575179, 0.8594077109340343, 0.4631408447714534, 0.620921173689225, 0.20804616111457105, 0.5710275776436043, 0.8129580565082662, 0.4346210613116738, 0.49690256647255016, 0.3708488589784457, 0.4107829510478812, 0.38008520170061216, 0.38257681516082587, 0.1137991822704937, 0.6689122367045147, 0.3564112484824312, 0.12562282151296728, 0.36056357035127123
Origin_30, 0.13328546373632047, 0.3021532930512861, 0.546219573711672, 0.6249368379098573, 1.3209931898301408, 0.5210231826340127, 0.36018280994977675, 0.6018104376810436, 0.29877269467291945, -0.07016636439667014, 0.530741169530152, 0.3303477555219445, 0.8943031634375742, -0.09503574259304386, 0.48790357315980515, 1.0078741669679798, 0.38419653246446756, 0.691033111835983, 0.2439879222161945, 0.876329870232303, 0.14575877729057982, 0.8085187486450575, 0.7254989256240801, 0.04625748104849817, 0.8598756544606616
Origin_31, 0.5391783899143214, 0.9120570612499869, 0.39072788436480754, 0.5139092730350546, 0.8592771976202002, 0.10505149640163106, 0.15015464941222006, 0.7288644143976768, 0.5387592769975114, 0.6129282896617693, 0.5009893276987444, 0.8071793625470761, 0.5029040804028779, 0.40050058054075327, 0.08853679777460433, 0.5080476214569853, 0.46827796869425753, 0.38011153681587284, 0.8969883414983572, 0.4744224297654889, 0.23893639572781616, 0.5047406630290622, 0.06924487253854189, 0.33832572455766424, 0.4942033381553767
Origin_32, 0.5633831869921637, 0.03281301756687913, 0.12136428066350408, 0.4078812971056709, 0.7775998796270082, 0.7888738374841132, 0.13842650639326676, 0.3338393889101167, 0.4716401650741169, 0.7406616152632138, 0.6365087571747763, 0.8342364410272839, 0.7039602656422006, -0.023131654743499264, 0.9043431340038052, 1.0185688010916538, 0.16992169294035797, 0.0905138618909919, 0.36991472074978754, 0.2582911517954999, 0.8273572539636812, 0.5891449618510017, 0.9238701013780711, 0.12834265108482557, -0.014790246344778948
Origin_33, 0.7795063481557615, 0.8639069259137844, 0.19283250762899443, 0.6099584735734087, 0.04731498781562144, 0.8887583086515659, 0.7776420129448388, 0.8480166666683919, 0.37349751461806024, 0.6990207599601628, 0.7750786466006307, 0.8232568525753979, 0.09427080811635295, 0.6919636573743091, 0.11527314921937439, 0.8759619159163274, 0.009715867619999824, 0.6035056812983183, 0.26394556303283273, 0.3718916999400834, 0.3498541101791956, 0.6909709951023995, 0.003783679948419279, 0.805435807479561, 0.05411779984219494
Origin_34, 0.5500932084999118, 0.2819371518798816, 0.5526199009773108, 0.45619812360868217, 0.16234444541089105, 0.2337368781114617, 0.8669336926746607, 0.17860194814241107, 0.337523776207842, 0.048202020300839234, 0.8077069470338953, 0.5359999190896739, 0.2711210162788105, 0.22556938068759377, 0.06594459800634858, 0.8951823323955022, -0.3727492765028385, 0.8056902606810393, 0.3604207763010287, 0.6986809678015944, 0.5440733836159244, 0.6652539057955118, 0.6474930982838004, 0.9062371911461254, 0.9144826034861455
Origin_35, 0.2626431061420756, 0.7689047119623151, 0.6835951972318658, 0.0815278239378133, -0.38545645557401637, 0.7970063848009193, 0.6002421186049012, 0.6692477998615128, 0.024267922038400818, 0.46660034159800007, 0.20130860762500777, 0.6571338196129951, 0.9343144356380747, 0.4377231952096559, 0.11712740199892158, 0.7593926241002957, 0.7207721407549855, 0.8612302666036656, 0.8181350083577682, 0.48741181314790993, 0.46502776117126604, 0.7936094397885476, 1.067620733727177, 0.519117518018261, 0.11919747064244736
Origin_36, 0.7126897704085382, 0.8344832136013309, 0.9889043912703265, 1.0478356727632236, 0.7363021142394958, 1.0409136148111453, 0.7553208793455782, 0.3552098526427266, 0.6053686982522699, 0.9339408958442629, 0.2970206217115494, 0.6701355231881211, 0.6074012142493798, 0.3976003351230955, 0.8399311825828698, 0.5023118673131624, 0.06256791480252547, 0.540070862983288, 0.19728733234344542, 0.1310233982502806, 0.6686193898208266, 0.2763173539487917, 0.9654667434637093, 0.39295367448952395, 0.716109132107336
Origin_37, 0.6640431228317405, 0.6833622608820178, 0.20125925560600114, 0.8925112899441868, 0.8317816048197059, 0.2206306817893957, 0.2789071992981773, 0.6239032673079954, 0.8769411917827294, 0.3383284678093686, 0.12795948517635672, 0.8227941673468807, 0.33485719610406744, 0.558545090952066, 0.9598859570931713, 0.4358567311983254, 1.3459517149949891, 0.006819927166022039, 0.6177346316534186, 0.17261928981583136, 0.8448076031730171, 0.2384374900922606, 0.35832587880972466, 0.6859247543766024, 0.14900688863712838
Origin_38, 1.0525803483328673, 0.49982371567850575, 0.7995250471522216, 0.8198858260572803, 0.7475499727674394, 0.19889694004275463, 0.6554770281846323, 0.23419672000560807, 0.7422160980939974, 0.22610546592643654, 0.6042184478916633, 0.4733913649251105, 0.5430307067542381, 0.11841174674716982, 0.31506971064440137, 0.5198974219293884, 0.5008671763229384, 0.5870114416367848, 1.0161913598255428, 0.20877091177221208, 0.36161068801910595, 0.7767258998006382, 0.3695916403277042, 0.3672914819033665, 0.5415467482004
Origin_39, 0.13330809766506757, 0.1823128432791799, 0.5828212362222027, 0.7479052171645916, 0.8343514296173312, 0.2200397091633785, 0.9315539077614847, 0.6358040878250456, 0.6587190132518543, 0.5841650978377594, 0.8360110002796842, 0.25491768399389614, 0.3643108157592759, 1.0964948729409851, 0.4931108657353539, 0.6827494837588344, 0.8121535503529561, 0.5282794248023929, 0.12109849432062136, 0.4617286140546413, 0.8739863415677389, 0.8923377109075996, 0.13880543157313216, 0.3966132014257426, 0.2163421316929571
Origin_40, 0.8383007516742873, 0.3741572893779795, 0.8088983171245004, 0.8347539969029363, -0.5314699614704234, -0.2479243263001724, 1.074520613466445, 0.2793461353059635, 0.4232735220150373, 0.7016657593176951, 0.19166848574526343, 0.7450371265175127, 0.9419685137480273, 0.8365413025359328, 0.3372206748072566, 0.36932940512839657, -0.1265227496676284, 0.6057312151638412, 0.7506225041229869, 1.010813767923265, 0.5607490997159507, 0.8756838688114859, -0.06952001469064749, 0.8381640478269784, 0.30821952056630764
Origin_41, 0.48866058416765573, 0.932439529497717, 0.719636706325321, 0.7054725822894128, -0.46591240465221645, 0.09830520570412503, 0.4984555335445299, 0.8889235967267174, 0.5621945897515055, 0.23276141181609206, 0.5130189610928734, 0.6414248965124459, 0.1081646723807519, 0.9097471128054334, 0.261575644578397, 0.08395481351187745, 0.9690488542563255, 0.5720332850451929, 1.0440439585982737, 0.4802881063934734, 0.6868096866816987, 0.04863777409962247, 0.2939379147540382, 0.2994871557322984, 0.3168347946860941
Origin_42, 0.653876818063433, 0.01329157943118055, 0.8057136873553349, -0.05859159517525424, -0.28099039429891265, 0.8846079576820197, 0.522380078173199, 0.2930874842331757, 0.8796218978653934, 0.14562991690413135, 0.6454259483063352, 0.2212224992074797, 0.7527597409885878, 0.7063407390468192, 0.35124867618057565, 0.6450523677507639, -0.37530346620557825, 0.6859307189102849, -0.003924924731589878, 0.02155132045327293, 0.028730947174908338, 0.43640059739898657, 1.5668896350452939, 0.4622286574540332, 0.38830287568919225
Origin_43, 0.5101724532959228, 0.4004803536752625, 0.07404266724727086, 0.5240361660422801, 1.0418040770494637, 0.6731316031100537, 0.7779737386018906, 0.16523141591688448, 0.5366857684661361, 0.8918820357697163, 0.9568342703222612, 0.17821381135280234, 0.8213651719814642, 0.7907262221912023, 0.3118526383088107, 0.7011334306690693, 0.18909706194046455, 0.5899960400504305, 1.0384964144284234, 0.9364042933380492, 0.3241982189125429, 0.18456085377217632, 0.3141892637965783, 0.2216231013152902, 0.3224345238063237
Origin_44, 0.6800928234885611, 0.9600459345878735, 0.7458780015852657, 0.6021923249950007, 0.5692152791291017, 0.09314582997886398, 0.6550202147362424, 0.08118646505945452, 0.3916461122243813, 0.5028666694421435, 0.32692111612603825, 0.09484633311181388, 0.9344144225879016, 0.24958482183290792, 0.7230218842095166, 0.81269224041598, 0.24680264098307875, 0.18223805936907678, 0.785242694682615, 0.9107976326049978, 0.35270448109395397, 0.3440853348006761, 0.7192195093415371, 0.19438285301876018, 0.2327978028213403
Origin_45, 0.3327759301899726, 0.9124732542392286, 0.32238631798440986, 0.8331581832482359, 0.388226535840201, -0.0728399897793423, 0.4918768004743186, 0.6860074848313141, 0.6057976602820048, 0.737638258840679, 0.24124921311288303, 1.2058489373163372, 0.6787171194751159, 1.1076901215319988, 0.0973698665431794, 0.5379614572267155, 0.7459659985288466, 0.7006317033441949, 0.4845057828515395, 0.3408221024630056, 0.17366802745087154, 0.6257754282858209, -0.06288966692770201, 0.22896620311082727, 1.0679335422346299
Origin_46, 0.09678705564546512, 0.6255524817749768, 0.1827470933154691, 0.3160859076341801, 0.5478568095828239, -0.14605831988476034, 0.4972372579488073, 0.8346062523695044, 0.11233665766164799, 0.22670631642836347, 0.028936098134892663, 0.5872420171699371, 0.48904088087796255, 0.2232404381564652, 0.7747122192066065, 0.6132096772804052, 0.447147385770065, 0.21050912602885785, 0.7469447435632268, 0.368479848459082, 1.009457852152986, 0.45393373271020826, 0.8123312605578795, 0.5964482491060424, 1.038890503317332
Origin_47, 0.5661321396954005, 0.2881573592462969, 0.8351862215836862, 0.3831677626380088, -0.2251487049099275, -0.7661580753825786, 0.6361791560140581, 0.09162337871338401, 0.691706286959227, 0.8482472593455156, 0.17475155514423638, 0.5884928483823723, 0.6804879351932752, 0.4012048111267745, 1.15403964071596, -0.01673770527817744, -0.39312118241224164, 0.33880802781819486, 0.08542977185296473, 0.9021018674935077, 0.40358486978473634, 0.7073765837198291, 0.20756469177713302, 0.9331713849517459, 0.812421747050166
Origin_48, 0.17712303820583897, 0.10102246496086509, 0.5868853430036344, 0.4589623312778234, -0.2184840268260727, -0.20183473734231924, 0.10168045301372484, 0.822842839787668, 0.511860272438811, 0.979117812954823, 0.5213157679154989, 0.5082642110632251, 1.0264966778136457, 0.4937451040570731, 0.7409571086362658, 0.6768142411333848, 0.536040043924679, 0.38209846306602735, 0.8620046026769409, 0.8825712214719197, 0.3919338315164222, 0.15100292485298014, 0.23854170249710532, 0.9192156870590927, 0.5386765716652085
Origin_49, 0.5371095730360044, 0.8989217118470592, 0.49651333872570774, 0.5055678471235475, -0.3848145858068827, 0.40305396575217634, 0.7850347595537416, 0.6535120724667816, 0.4246482039548872, 0.20049070770020577, 0.7076244244242179, 0.5629630991843134, -0.008807803222086852, 0.33735421549363115, 0.4113202476976021, 1.097909004262199, 0.5188462462647053, 0.2030459789081394, 0.26008578737092386, 4.994603782303136E-4, 0.3537820510529582, 0.20130755091572097, 1.1154634673797643, 0.48556520434815487, 0.4720708034805103
Origin_50, 0.36665570970211087, 0.25785408871259935, 0.5102227090094655, 0.07900700496880628, 1.197674056756242, -0.00955667457403769, 0.1946529368749903, 0.7756712327466504, 0.655735950524414, 0.035407618545906065, 0.5701557456232914, 0.7549337865148708, 0.05420837863008369, 0.8732957017704297, 0.4078479816626137, 0.27796582925489915, 0.4071845317941127, 0.11674814942521834, 0.47318562901347, -0.008077018681969144, 0.8976017621667932, 0.9586106228578574, 0.664769319728553, 0.5570408648901729, 0.6512771762392853
Origin_51, 0.8342438379824805, 0.08623745451187691, 0.6565931154849318, 0.6223737935976532, 0.08841131250419296, 0.14011975140347574, 0.29761598087205304, 0.8024788537824172, 0.08578305650318233, 0.12079330486119821, 0.6464211131947563, 0.9420030364849855, 0.06668052788282487, 0.5394210576965466, 0.7897966958547438, 0.6316487007547877, 0.12613605983177828, 0.7295837224882318, 0.6467778446778131, 0.08041249210855303, 0.5890052719707362, 0.483570305320215, 0.6410024547419394, 0.10845875398290139, 0.3288208727416136
Origin_52, 0.8268329444300523, 1.0217878905514324, 0.9520309366675815, 0.45765398574281213, -0.1791602880158208, 0.0893142540563942, 0.7099533307281273, 0.20278681590723488, 0.615574097644054, 0.7758350683706127, 0.7492281555258078, 0.2249422113149717, 0.6973192640868398, 0.42717953535758674, 0.9134839154067164, 0.4507887605715087, 0.3014780435819869, 0.2730771890418924, 0.7859444996193113, 0.31951642496451116, 0.2797344904312055, 0.8828110802189963, 0.3450392214690562, 0.8946715008070839, 0.5162770187281897
