src, Destiny_1, Destiny_2, Destiny_3, Destiny_4, Destiny_5, Destiny_6, Destiny_7, Destiny_8, Destiny_9, Destiny_10, Destiny_11, Destiny_12, Destiny_13, Destiny_14, Destiny_15, Destiny_16, Destiny_17, Destiny_18, Destiny_19, Destiny_20, Destiny_21, Destiny_22, Destiny_23, Destiny_24, Destiny_25
Origin_10, 0.16706683955546217, 0.24221103487736909, 1.0289254673990282, 0.6877421917661891, 0.5260530685077199, 0.6280045169043489, 0.2217362168009575, 0.8524128907671676, 0.9588336723257305, 0.10618635610723774, 0.9968424453765853, 0.2621113368538829, 0.864893487933281, 1.0713515880102753, 0.17134815563923472, 0.5373001480574913, 0.7513818039712881, -0.1608743596128507, 1.0094459308866355, 0.992494130857392, 0.6377671542079703, 0.7136030410482076, 0.4172196459115115, 0.16109853116126963, 0.559539752930342
Origin_11, 0.41932603053483175, 0.8373073728536146, 0.8018658325853578, 0.8153852309241406, 0.80457447329109, -0.19095108856673576, 1.0961846696108866, 0.4931487096641591, 1.0774154782793242, 0.5129199427737562, 0.3526054871200952, 0.4181250855247809, 0.8416415835358722, 0.3011862347868951, -0.24843600365882446, 0.11229289606714832, 0.6482221167744445, 0.3574204037023917, 0.6323142747877412, 0.5183054824824211, 0.11741426320234358, 0.5837889723939174, 0.14197425293775753, 0.9233864503645519, 1.415966547486834
Origin_12, 0.1687092932525465, 0.42164893802755454, 0.9051532167804105, 0.37565017122257566, 0.1272143624784739, 0.24985402166336984, 0.4614946890181956, 0.4983380165629967, 0.8171205704661872, 0.7328704563966806, 0.42786611083672377, 0.22938382437856672, 0.9359067343549756, 0.6022553927868208, 0.498520565753871, 0.2033833971537482, 0.8212984156054477, -0.0019954892310162587, 1.0753308397094135, 1.0516270172964681, 0.8152601287612979, 0.4821293985714996, 0.6840714274665795, 0.8743522040762699, -0.5437940105281833
Origin_13, 0.4084477539551069, 0.8495048147368452, 0.5842326816583867, 0.3733444280669292, 0.0963662028096062, -0.023951803127822385, 0.12453475326239419, 0.7618590418327843, 0.5745502717896087, 0.24363878793184315, 0.8098633132840792, -0.12385510133794286, 0.866156357817753, 0.12336048429911181, 0.5966911167182019, 0.886755395480705, 0.36979080813684, 0.6419753724952652, 0.5415073448153612, 0.795974941299167, 0.9574502000766123, 0.15085223689749822, 1.0571029416020217, 0.25567525106870764, 0.5989066491185135
Origin_14, 0.6613706008787494, 0.8294059340509029, 0.09487024146011738, 0.5378980487156065, 0.3165747886803679, -0.2416050281611375, 0.16981363559614426, 0.4071816221618154, 0.7193332546356966, 0.22854763414595972, 0.45135884880243027, 0.09121203612698714, 0.44376193219644344, 0.49031484005247744, -0.3715100031691071, 0.4777676724364278, 0.36617405609714065, 0.05837922529664154, 0.06310543340723879, 0.023943615871342624, 0.14675960888700998, 0.5584945405038735, -0.04475495194542321, 0.4773369807229125, -0.26133599295714677
Origin_15, 0.3837392631846883, 0.599049566958363, 0.870531222012062, 0.6876551496323785, 0.712468472116323, 0.8374373804240032, 0.3925455950077878, 0.3338587607188371, 0.28981692068285403, 0.5170968976812077, 0.1550176731372691, 0.8443646229431125, 0.09854475388664893, 0.6188583390550458, 0.773483348742033, 0.9015265406760434, 0.839662564253519, 0.46261901826044205, 0.6591262847432561, 0.9081765280247549, 0.6523526421572314, 0.8281253346158104, 0.26625584541678765, 0.22800047948724061, 0.15348653582056057
Origin_16, 0.619025789801781, 0.3890523808815852, 0.24494778913822401, 0.041425189205566315, 0.14216345163963803, 0.39097230169262814, 0.40360440327780883, 0.1675040066036027, 0.164196105332511, 0.46007976404474893, 0.2894538830884016, 0.4361497035874541, 0.025486118917786987, 0.02115171522218759, 0.8943068068700161, 0.2732497589555377, 0.711397920255349, 0.6655146558681303, 0.47726648545636424, 0.6695315279416445, 0.8092765965835053, 0.5116392864986239, 0.880161050794361, 0.17876755417151832, 0.05761453275990709
Origin_17, 0.846591933238261, 1.1004945646147617, 0.7012132291575296, 0.817614211935633, 1.0439207566662185, 0.1565091444594719, 0.24781978706111002, 0.7192641456032002, 0.3555505934617612, 0.6683939715791375, 0.18994736365367376, 0.2381500902336578, 0.4377252002903309, 0.6225206203219164, 0.41729210273813555, 0.997100002243525, 0.6541851806815487, 0.2217865212285787, 0.5123038378427607, 0.5754088969756156, 1.086838819313273, 0.8283627809188874, 1.0969854475410086, 0.1815393793318756, 0.13940236397919134
Origin_18, 0.5587082255457605, 0.8084059108906577, 0.32428686912122917, 0.04710949570944517, 0.4036178935408311, 0.7669477154074658, 0.9911205785159174, 0.8547169910686189, 1.0119994336185982, 0.2164546504784721, 0.940926387651204, 0.5526671757640639, 0.10221507878712026, 0.5916063853083133, 1.4130651617549452, 0.3727190542524047, 0.10025411552678042, 0.4842260838289668, 0.5404824838015864, 0.8544396445179071, 0.6035981941686313, 0.7750333227658455, 0.8093400120357924, 0.6086056585223409, 0.9248994571596715
Origin_19, 0.581738778319077, 0.15577289248830775, 0.73708235247501, -0.3630570213435865, 0.8180585758001848, 0.3866437505900529, 0.7618827772060213, 0.6989409265873315, 0.2781889967503066, 0.05914528650697242, 0.28998903840949497, 0.66531365427933, 0.5734343583169027, 0.8816546547557446, 0.6815878830054471, 0.9571357347814896, 1.0155380713718967, -0.055409978966949665, 0.2370011669234867, 0.12633471479545746, 0.32429336525666425, 0.6176162440565371, 0.6688163698228385, 0.44509062170290975, 0.20178211747556535
Origin_20, 0.597636411297626, 0.7234186733325477, 0.982590880093609, 0.46788876909952465, 0.6637927500696722, 0.057055393740295, 0.16107516291634194, 0.3829141029623132, 0.4506152779572543, 0.8013453443978025, 0.5261548662574972, 0.0908292563121112, 0.33308370234697726, 0.1769385780260111, -0.20375661576711485, 0.40207848168860616, 0.88442589626984, 0.44507547208395026, 0.3241940260506121, 0.5458970485192287, 0.51248986079125, 0.5344645565159855, 0.3206483434243408, 0.21955326907398856, -0.3825452355785908
Origin_21, 0.5403025304529886, 0.8176701790550235, 0.8416402311799064, 0.9942305909849852, 0.5622562219352845, 0.35075211617065877, 0.3594802798384766, 0.8874167798723495, 0.11090386697071372, 0.4320125527116834, 0.9404175555877597, -0.6372490853298316, 0.7156199720209746, 0.2721700921733699, -0.03292782346784245, 0.3105824996860195, 0.5889409593362288, 1.314763478262636, 0.11786595411414125, 0.4509214158053229, 0.91667489591976, 0.6946618344984814, 0.5547670212747781, 0.5212114503274636, -0.11477762178501716
Origin_22, 0.3718909440352727, 0.4940513649666615, 0.3163920916052766, 0.2833849906968516, 0.8525266581659703, 0.7568450630785992, 0.8041833894603809, 0.5619793899319595, -0.04430578070517216, 0.5303461928950844, 0.059297146306382394, 0.6145897557083522, 0.18753178098355283, 0.5474331880999893, 0.8749921493177639, 0.775162505385404, 0.09525043543052454, 0.467728506565725, 0.8897520502288577, 0.7366645942818268, 0.5204501503019172, 0.994923249474876, 0.12103796943818311, 0.21345905660648845, -0.23218122129842786
Origin_23, 0.30985676550203456, 0.21770387032451252, 0.3615798845434536, 0.4151022764030277, 0.2924424091085692, 0.3073871567118752, 0.25042790680807286, 0.35988621672129645, 0.2440886728058063, 0.11099856033605851, 0.09984148828614645, 0.11721275677295429, 0.838555125616324, 0.36995328542651645, 0.35628891386618106, 0.47166630189000824, 0.29781734157398837, 0.9478338193759244, 0.970455202029428, 0.31563736760021943, 0.21608673640549658, 0.35618072711298376, 0.4604947608108315, 0.08946868678916478, -0.6181967292121683
Origin_24, 0.9470278180203561, 0.7820308318250766, 0.6347961420899648, 0.5499975467378756, 0.7076010954034027, 0.0337016627196636, 0.4245588514086896, 0.9224291350665877, 0.6314954413146904, 0.47470412400120254, 0.7957351666937837, 0.16697135126982635, 0.8651299404941386, 0.41765698593296247, 0.7922482641525241, 0.4403287175667925, 0.4999786036159027, 0.02013449800607938, 0.977063210405969, 0.3126516246649412, 0.25212029204227104, 0.7405347547088489, 0.08669964355787936, 0.480407786872913, 0.9366932173791097
Origin_25, 0.48604673946350774, 0.561634143781181, 0.427511515567098, 0.22409347387641296, 0.8501131357462477, 0.7748180439952423, 0.7579992085874334, 0.21944214811017787, 0.178228519468048, 0.20508376425117797, 0.6699589951864422, 0.5136013540100093, 0.4183476118738507, 1.0290199331528842, 0.4909226117128322, 0.16230766640185976, 0.4644216373969467, 0.20424410731593248, 0.45823416168448444, 1.0088624207019665, 0.6319950692305504, 0.08228950987782929, 0.15712010728207768, 0.4763146977925567, 0.21716052599741464
Origin_26, 0.5142255878374062, 0.8676172492222696, 0.19427841842641724, 1.0080882282285586, 1.004114872586383, 0.8447975801519696, 0.5979705769163455, 0.782017234230146, 0.7618126952537381, 0.6728862912686826, 0.933501718055951, 0.31747768959161804, 0.6302953739251181, 0.9061704317182886, -0.12316533360633632, 0.9383194750116878, 0.28009415354230693, 0.33817027700704116, 0.24250300452824988, 0.12656188938309226, 0.9327739519059108, 0.21615040852306314, 0.6594279350273607, 0.3060024555494611, 0.520049644965029
Origin_27, 0.958900149367314, 0.6967898317431616, 0.40677767899801986, 1.045258289483761, 0.804419488533893, -0.4052834246935601, 0.951570377107247, 0.25980251956418815, 0.8430394750599682, 0.13831032637123022, 0.1800223849539837, 0.3765692722763905, 0.3641222416853491, 0.6075123413148927, 0.070417244737168, 0.25672976531851904, 0.5928330566113711, 0.6295730770082678, 0.28102776000576213, 0.946751046681441, 0.2518283723179107, 0.9648746185423891, 0.8852905157602592, 0.906956658629045, 0.32201765966185364
Origin_28, 0.9252819918007724, 0.5217569370651699, 0.287632569744666, 0.43075060115890623, 0.9247063881114771, -0.8696378914681296, 0.6609001736286674, 0.8157429828980792, 0.11057185757437911, 0.4058315546267546, 0.32905981447826893, -0.09978788682367778, 0.6941738188558783, 0.8773265945724877, 0.19898259470282548, 0.7753196562174819, 0.84159722400946, 1.1123284142970888, 0.1314642444085373, 0.37673923197952097, 0.3004809242929756, 0.636198013284233, 0.11275070919009057, 0.8112995059231553, -0.2776747467993937
Origin_29, 0.673709896569336, 0.004490373446367327, 0.7206942295975433, 0.15637365604896689, 0.4932538615418914, 0.9535449696720791, 0.2089624537738673, 0.613669685739254, 0.9179671568561505, 0.27483555524185027, 0.09883868579869848, 0.8743833467058207, 0.30403531308919873, 0.9765295606215941, 0.4658242809067491, 0.605526316041064, 0.5251787685069031, 0.4051526669342558, 0.44859516432882623, 0.5598939340540743, 0.08877192921559401, 0.23349707704926112, 0.3872379121508115, 0.6866111119001379, 0.17872090888611272
Origin_30, -0.0030858737891432653, 0.34786199973263077, 0.5906267355445616, 0.3995616628827769, 0.3922225090580208, 0.5498832036790473, 0.20879818758693164, 0.22948091124243514, 0.3383085814782064, 0.4105100461770459, 0.8726897611180379, 0.7726447507634726, 0.7935513381769169, 0.3736841303792022, 1.1770274530463674, 0.19303443507247903, -0.04479237444403525, 1.1379218870497407, 0.5967094970056067, -0.04129292167672036, 0.4671757388549956, 0.6465166837449017, 0.6398344110233986, 0.19395047355261472, 0.15892202957371174
Origin_31, 0.4523943206412693, 0.6997942575427664, 0.5523564333202259, 0.46336344560826287, 0.19871239170151858, 0.6091772023991424, 0.21324204008389774, 0.6458648103353463, 0.724329061344019, 0.7227794552770879, 0.5446910698022439, 0.30028122086968456, 0.4360678909798884, 0.9499419069724845, 0.8340292460889169, 0.12846421722006293, 0.7305753685137796, -0.07310891637740481, 0.30441600638838223, 0.8402644832744234, 0.3670907937681335, 0.08213656952422413, 0.5911562616605327, 0.06141248366397832, 1.1266759117435947
Origin_32, -0.024227338812182805, 0.6797787739151714, 0.04359370385537436, 1.037023002687283, 0.36723267554116257, 0.7303546977937732, 0.5318851508084572, 0.5702098042886549, 0.5684283601441213, 0.8607976731739857, 0.6612400809527245, 0.5756911353707331, 0.316730832868093, 0.5764079159752119, -0.027971090165937962, 0.4114622678114772, 0.2040422597113756, 0.6925164801840062, 0.2647955574661825, 0.8966730227864514, 0.07952379969420756, 0.14734526756637523, 0.9067557606067912, 0.00447985869358395, 0.21142458490401422
Origin_33, 0.24825076758633802, 0.7024438528503718, 0.7093633677421916, 0.7667179525911986, 0.4892375303710602, 0.7297734099433058, 0.6335400583672722, 0.8175729239040322, 0.3302223501633873, 0.86631986237761, 0.04247642567798556, 0.9661643115227012, 0.3099723950566071, -0.03826327891182624, -0.16560523252341208, 0.43673158669947393, 0.6312766434440569, 0.7265818039877366, 0.5558581110908226, 0.1199483934339433, 0.920026747190783, 0.49095955817592146, 0.6687743903620805, 0.7415807282891639, 0.2825896636366008
Origin_34, 0.7321355281418549, 0.886304609174512, 0.46306703897008517, 0.9535096948798217, 0.8368004139843508, -0.02312469790807431, 0.5850209200606047, 0.18526084841565166, 0.6915845014882697, 0.24628904645778862, 0.31069188844881124, -0.08786467646169971, 0.26451659455111515, 0.5012615796675517, 0.30078750534256565, 0.5409778387988787, -0.007312208661832413, 0.13337957659106145, 0.2939570685541533, 0.7325091605784168, 0.5420754932235612, 0.10566092308760025, 0.17659470516602885, 0.20550068824105805, 0.022156418637986827
Origin_35, 0.12789902569005504, 0.7438774481853409, 0.9577975206881726, 0.459568080525986, 0.3049770118883762, 0.14567096732915116, 0.4899386819570159, 0.11857702792170947, 0.9679615433079767, 0.17363869488833175, 0.3242461069998259, 0.4932554952206274, 0.7022016507994121, 0.2880011126149824, 0.13644691896413164, 0.9093983156101388, 0.12642003587530887, 1.070527171071375, 0.4551807534049879, 0.6452227476232694, 0.8178576568266749, 0.500712912634174, 0.8077620635217723, 0.3853352247019121, 0.05662771098045022
Origin_36, 0.6032727692586062, 0.7178023445050953, 0.06909702695760679, 0.814774169470137, 0.34443222679697916, 0.5963775305391326, 0.38578160525983013, 0.4212585575370879, 0.4427355000848262, 0.86924935516469, 0.6123911590609904, 0.4747839010564038, 0.8446638776856635, 0.062167007335353346, 0.2663416870415178, 0.6697760090605434, 0.8267551211949502, 0.424766165351244, 0.0012619278607076863, 0.6985096821340036, 0.8441412221774699, 0.31451382402913614, 0.683470027938398, 0.2732976402410195, 0.6014611390971168
Origin_37, 0.02765684668180853, 0.44058776610503225, 0.8511747612911245, 0.6817779574940089, 0.23928510954481821, 0.020415059431731594, 0.09336480147996254, 0.5573660289308159, 0.41841855626380753, 0.03752890020997928, 0.24069436243739817, 0.23376584571097456, 0.13391911808978074, 0.8047207666427032, 0.20759490808818276, 0.8466624502881029, 0.2729057721367934, 0.8232659127705573, 0.1432910495821748, 0.639653916565211, 0.40922878154312875, 0.57822025970305, 0.7870096817495956, 0.8098789097627148, 1.2194259770357945
Origin_38, 0.927727512135384, 1.0467614535140588, 0.5936369267375934, 0.5370797328799913, 0.8825527532628369, 0.008317003663758208, 0.9360314966571037, 1.1831793612463848, 0.2917566680529414, 0.5698929583834766, 0.9159956313342171, 0.1448858120765635, 0.532738680858194, 0.7866955852244849, 0.21146678927981827, 0.15043320811128202, 0.9652761492784249, 0.4523895559216403, 0.9199361457362542, 1.040453644208979, 0.6127375445229629, 0.8191704279876939, 0.2281589981108498, 0.8214614620835188, 0.7767399360259786
Origin_39, 0.5038885591079176, 1.0848523381766877, 0.5221806713459698, -0.004219543369427081, 1.0352817327382744, -0.15062765632269098, 0.7409169082335587, 0.8587334007672812, 0.49541573007936623, 0.20134116993040613, 0.15081654208072903, 0.9757110405305026, 0.5446642376384955, 0.729656515747066, 0.2898264641932339, 0.6698557303454296, 0.4617612179726159, 0.4266995988143173, 0.5964735687424761, 0.5884427287305718, 0.6122498425682873, 0.4091632382112199, 0.6944959211695066, 0.43965136255005716, 0.4623704170243516
Origin_40, 0.5653401510941202, 0.4202825156730676, 0.06577611426936086, 0.6102708639732176, 0.3657150107837339, -0.03760642163348603, 0.3872194451046774, 0.24102452141172392, 0.7896094265982231, 0.9382573419184076, 0.8543776342664577, 0.7317329829924696, 0.5430943223525996, 0.890331017201901, 0.01641424190979402, 0.8450349611057814, 0.2896291788223227, 0.08157509738814094, 1.0329690828280382, 0.18911397775538558, 0.3086195184263118, 1.040369311826586, 0.8961905488898724, 0.3433862365891067, 1.0701774050010686
Origin_41, 0.4648614885192629, 0.20939296581751757, 0.14751644008063244, 0.20914697615696634, 0.5472616498625018, -0.1602845779510027, 0.5677227402273257, 0.2641299110754837, 0.4591782494220441, 0.9062025258078127, 0.40689917198598125, 0.5098826208962807, 0.3827325952732409, 0.5202133496770094, 0.28378418508490616, 0.7203067233600461, 0.34296955168417015, 0.19133464769071287, 0.5679101949581747, 0.8258531017800353, 0.6204180216830438, 0.7949744587339762, 0.16867644123521724, 0.4604625439177464, 0.7616220885672108
Origin_42, 0.5918552160407463, 0.5314889288328477, 0.3177101390992849, 0.9920027728620798, 0.6941204285293447, -0.9906891502391769, 0.08224157305669105, 0.37863359898645715, 0.5278449385373226, 0.1704005769240734, 0.3818176127903363, -0.346248446917646, 0.7234133056990196, 0.8307873477682878, 0.45393107603327704, 0.5165761959002474, 0.09707652125560444, 1.1530051879332819, 0.8329012087340181, 0.7371039348630194, 0.6110989341696964, 0.7218495569118132, 0.21040727342835056, 0.3519912400358967, 0.4389565474235693
Origin_43, 0.3574533977191944, 0.6836852198772677, 0.20969666789078895, 0.8718025210013464, 0.6180790694502662, 1.0024928818203664, 0.9336834262831618, 0.17880653349175735, 0.29180243872789, 0.37424237893026147, 0.5742491177346373, 0.15839159404787526, 0.29846525405863067, 0.9484060610915076, 0.21064213285066846, 0.24653257119209745, 0.6725321851954223, 0.4605484813085795, 0.8370791257121365, 0.07557678478014415, 0.811983148533347, 0.4029536967721359, 0.4006323332911035, 0.7323648931630181, 0.3554892493155582
Origin_44, 0.3766193937257345, 0.7756020507969992, 0.5984202428684838, 0.4070344005211007, 0.807591032658824, -0.18708654151435938, 0.631768137201888, 0.5473547234200332, 0.22522652940345364, 0.16381404434335342, 0.3044556229166945, 0.9961956767922266, 0.4454658961763639, 0.5644538262621555, -0.010676649432994557, 0.3219468791461546, 0.4250148438922024, 0.29830573120008186, 0.28383516365249467, 0.1897043506201025, 0.8874009698884905, 0.8922276799504881, 0.7039445135916799, 0.9327536850606302, 0.8265036049461647
Origin_45, 0.948310145916397, 0.6294574192700492, 0.6751750026514116, 0.9563844981416284, 0.3087362955260478, -0.023385187994794242, 0.9874882991178567, 0.2247410184452266, 0.40840545194574207, 0.03694721281167888, 0.4776687653301186, 0.7501279292086975, 0.9919690700509324, 0.4013775875381644, -0.07401699297393526, 0.47077612785200484, 1.0485531258109988, -0.24463654505350232, 0.4553052750346733, 1.07056224528971, 0.5586397344814236, 0.953726730637143, 0.4312039560384021, 0.8935272958425715, 0.17476035798476092
Origin_46, 0.7852914540276223, 0.4289081513128292, 0.17446096515923498, 0.6078431388024953, 0.6080202993188475, 0.11665108383643691, 0.7951188831320585, 0.8325262040767248, 0.8035094886804857, 0.9844014256504551, 0.756249525221391, 0.48000421889412626, 0.2015439701981228, 0.5809023690091912, 1.0838536506792127, 0.6593872427588658, 0.9853982641670367, -0.17606820105761614, 1.1013253081675005, 0.3829102171529576, 0.5983021054949014, 0.6642612459706065, 0.5142386531476436, 1.072308015784018, 0.6848745870452189
Origin_47, 0.9021625087436292, 0.2587147372648629, 0.9795540434916706, 0.7409617119354835, 0.5923403419778334, 0.2800496898361044, 0.4910330257045506, 0.6081237193061911, 0.8198638302113238, 0.5659865456632195, 0.7891026087885598, 0.14672472822773994, 0.9573172006777326, 0.8807090773234928, 0.5665312398366951, 1.0209787711262055, 0.24059399055786243, 0.07143957853855369, 0.5765517857609314, 0.7863853213985742, 0.975739526945119, 0.5720749480596382, 0.8535317878118606, 0.5571062200160715, 0.09401730009634918
Origin_48, 0.4591793857072889, 1.021164905104256, 0.3960187616245584, 0.6015421485712112, 0.4576762492369504, 0.29866134805604466, 0.39974772734110137, 0.6269890029852704, 0.3285910051431853, 0.7498109932074543, 0.4298915542136179, 0.6828992967991229, 0.46555216255023946, 0.7269888420058263, -0.22691312832957766, 1.0538499112341089, 0.9667464913225375, 0.15082340105211892, 0.7416687297089143, 0.3929651392507597, 0.6972685886248436, 0.32411845643881027, 0.47401550816691795, 0.23172391067376866, 0.29180832932620454
Origin_49, 0.21821808455539823, 0.7647339410890202, 0.025188129969494974, 1.2798796019463992, 0.284762478826053, 0.06238542646612964, 0.3430590157079845, 0.3100051480693132, 0.04978374521219639, 0.44622816335624516, 0.8990994504598788, -0.4954690464885235, 0.39209661609838664, 0.20003366014691584, 0.5131590411742879, 0.399024049424059, 0.1811433642620194, 1.1508900369316997, 0.5712702037802863, 0.4110551220321452, 0.4213463988263421, 0.026388656877840762, 0.13888818876893053, 0.050065783320715825, 0.7065191456907275
Origin_50, 0.11246643924828303, 0.21054416716485155, 0.8936566016332973, 0.1250507235561601, 0.18623581916808, -0.4633936270524773, 0.4526894812497193, 0.34176232517603805, 0.6782934406753569, 0.8980727691165077, 0.5307515922858542, 0.18038079705422574, 0.6017376475623857, 0.1418204032382352, 0.7845035960717692, 0.11278539737404, 0.07588520325441482, 0.8010854098961613, 0.08926037028703301, 0.40118261329026195, 0.25505852717356764, 0.3736458856419176, 0.4403039152968228, 0.28910460715001246, 0.4867981323056893
Origin_51, 0.6018526656757628, 0.3683463651587855, 0.9263917004134937, 0.4948783398912139, 0.5239090542508064, 0.9807631188043168, 0.1307723803568816, 0.7537566433507913, 0.31521067024485816, 0.6207965153821889, 0.20706294517481616, -0.021555013661493132, 0.5851167829932723, 1.007742168866229, 0.2871064978946137, 0.7742262905854979, 0.5848709776170512, 0.3331264027529601, 0.7344749929484448, 0.12949731361731023, 0.49715497993454505, 0.7367460524112246, 0.12162814802900639, 0.22677749911497883, 0.5023459042955415
Origin_52, 0.1957296155377045, 0.5137533531302415, 0.7325348461964817, 0.5362831001754665, 0.9872994341874115, -0.09500699081728373, 0.9089496105029725, 0.3770849881340652, 0.18692089150979022, 0.9048587562800621, 1.0336870422986468, 0.934656151056166, 0.6938933097998834, 0.2329677432158032, 0.13813033615824827, 0.5621276628897863, 0.34118699216277587, 0.30600542861706437, 1.060469372329714, 0.924325896036839, 0.2122669629489644, 0.23549504437978183, 0.9719610904479427, 0.857154853925849, -0.29623084966254204
