testError, validateError
4.111822861386802, 9.760729363547052
9.765319230331507, 9.464481056042242
9.765224297564655, 9.449764048096394
9.75759541496668, 9.760426997811695
9.756877660384458, 9.764628436210064
9.695555611498726, 9.737918751880512
9.763818122508725, 9.755086262380251
9.737688090182724, 9.762617905812974
9.751975586571513, 9.736717949426138
2.1999498329027607, 9.764289538067873
9.762159144846667, 9.691945726490628
9.756378503920448, 9.429671220098074
9.755158275828139, 9.754563195495964
9.761924209295994, 9.69167270109159
9.75611119910631, 9.736941712809443
9.745468627279765, 9.76198581814104
9.755987236113674, 9.763763272978476
9.750609151294332, 9.690916678660988
9.75576925844063, 9.73662278424196
8.439741754238803, 9.76341610408903
9.755659796585178, 9.735590821162726
9.755579724379634, 9.753804412097795
9.750662192445192, 9.736312371534622
9.755416402828642, 9.414631973448534
9.74232262647113, 9.418369941369251
9.750352956282164, 9.758601017664263
9.634233030236462, 9.761088503686159
9.742114362932059, 9.40231674776453
9.745477933823166, 9.753141596545218
9.743502558995482, 9.753011544440792
9.632348425501215, 9.688823718440387
9.745300283093679, 9.75526731159744
0.45228179928829665, 9.760423497640618
9.749186592346978, 9.762193320004672
9.752815252774548, 9.75772719869513
9.635624297441591, 9.762042539944543
9.758950316765759, 9.760126078743069
9.739229122495692, 9.76178783317151
9.740733471745877, 9.686779252280392
9.678869081595968, 9.76177563262186
9.737465413433092, 9.734492227404212
9.76194094786289, 9.732702878328267
0.41364809180655027, 9.759691099369475
9.738746611410402, 9.754358732502707
9.753288877972183, 9.761305228348089
9.754457164176737, 9.756916695426524
9.753675590588164, 9.75153977794314
9.75429829909666, 9.733929555382533
9.739036161545577, 9.751379650650595
9.37132616998832, 9.76091194348976
9.730482746645349, 9.683404082986213
9.76028563984541, 9.75371517875505
9.73856515289153, 9.371751791320923
9.752289829539501, 9.753572687149683
9.752488909929353, 9.760501735462203
9.738183326992443, 9.753386269596119
9.672238812399751, 9.758587369435647
9.732917187286683, 9.753217069375975
9.739035226446056, 9.758443167163362
9.741066328212657, 9.375341072868965
9.673459386928618, 9.750401076511002
9.751905844271109, 9.75994926678956
9.75173557264626, 9.37073218780435
9.746778297534792, 9.75270170997904
9.759260248233128, 9.752649114417467
9.752820214478168, 9.755342171104903
9.759114925074305, 9.759592256967732
9.3615750965277, 9.752362805520471
9.751299169927671, 9.759562234195515
9.752509991341695, 9.749680957160438
0.05374584172949269, 9.759282016979743
9.73680020970803, 9.754886623581601
9.624944483488262, 9.75912292601191
9.73914053991603, 9.759037221569015
9.745920871741594, 9.346729146938037
9.758241278694207, 9.754570009875009
9.733892617810971, 9.728877976153559
9.670275464928958, 9.346966847557862
9.755611317583865, 9.748945943517413
9.741372697600065, 9.75422704733711
9.750188808133238, 9.758614805206575
0.3394249929521161, 9.678352714246545
9.727346006328164, 9.748620103959736
9.343202272038411, 9.330964549757809
0.546810785979634, 9.753814533318902
9.757453262122436, 9.748330726066728
9.616071331012046, 9.728247341362705
9.343224915733098, 9.757882983717764
9.733082143235954, 9.727943683186874
9.748207164302123, 9.676840106054176
9.757044287832052, 9.755864472866262
9.660878756099503, 9.750327978110347
0.509720950265454, 9.750181272585651
9.734665085431237, 9.750153810037604
9.66816185990192, 9.755534319981907
9.756769610365888, 9.757274166089019
9.732196132206786, 9.75281718804156
9.736661132837275, 9.326078853145003
9.73213080951058, 9.728568611278172
9.739650159706121, 9.75516542152073
9.75624202231017, 9.752485559636964
9.757200392332036, 9.756788146930036
9.743289451228595, 9.756679311982328
9.73444995133739, 9.75485081571962
9.753456925143189, 9.756662987253355
9.724995519881043, 9.72595659551155
0.14020475325190448, 9.673760436520638
9.7558167034991, 9.746493359504734
9.74756679698512, 9.74640447987656
9.733180770906454, 9.727404740964351
9.609438044031018, 9.754253805967535
9.75392414879997, 9.672266263850135
9.747406914100656, 9.727176421655312
9.731885985896536, 9.748390969101639
9.73525008088355, 9.748282892943644
9.746950146771592, 9.75124935486929
0.03878449890842938, 9.745734812999498
9.746773159310687, 9.751083175965928
9.737938688944404, 9.753609953750553
9.608374343928341, 9.755322404982588
9.73775610474794, 9.724249096516925
9.746411467964839, 9.67025921610302
9.7251687811167, 9.747589710075871
9.732569463453041, 9.74750238630563
9.722765170784083, 9.750511305663993
9.729277423898491, 9.723618325291667
9.730416217227967, 9.288250342734951
0.2415395149211603, 9.289067424931988
0.0759575773121726, 9.754728512176442
9.736984173574973, 9.754651737990102
9.722245349844338, 9.27888879470453
9.736791855547303, 9.723054596535958
9.752191716115588, 9.7542650441678
9.745945308840394, 9.280429348676192
9.745514105445585, 9.722565189466993
9.600720758716994, 9.283432151068352
9.74568754726342, 9.753946117775028
9.743988100229613, 9.74626034876167
9.655911729757086, 9.749332347573494
9.745949365739854, 9.743770393413373
9.245132070048191, 9.751799524364426
9.653000263418107, 9.72177119182083
9.752811792766256, 9.743517330521007
9.745067253901574, 9.721579736608719
9.727435085312385, 9.723697262171044
0.08792710552626205, 9.753339387118476
9.73012689742518, 9.753126410243242
9.730095767632426, 9.72098830777227
9.722185523054485, 9.720968770168323
9.720165752290656, 9.745201472759613
9.727913875118622, 9.748325229403871
9.595426999215816, 9.742724574442603
9.59297181453399, 9.74493298593183
9.592985044623218, 9.752536437494474
9.729427936617244, 9.747981683700573
9.742337776861438, 9.720268519283293
9.650007577320087, 9.722342005893806
9.738146938788455, 9.72006200669084
9.589954945769955, 9.662403625782195
