testError, validateError
8.738765387648158, 9.299575725518263
9.296178729684433, 9.28049781151556
9.294084293617006, 9.292083150729272
9.229510646484608, 9.285434674365865
1.2339833839076138, 9.225140664539136
9.230658559449017, 9.288357806803985
1.091330311070485, 9.279173453482588
1.0243671507704917, 9.26573208291542
1.311059473071723, 9.281342766066343
9.278950273386817, 9.241058171562656
9.195826651108293, 9.280081547236728
9.214649077717448, 9.267822424776625
0.7421810120356274, 9.265715166758474
9.194385459015281, 9.263572845416707
9.262706854566465, 9.267787228478108
9.200428352073112, 9.259243766035782
9.258159391589482, 9.267016625153195
8.023353007466826, 9.243847573442652
9.257620904614784, 9.252498806522112
9.258222815518456, 8.867457171788645
9.2557976779656, 9.20017716109575
9.25111384776448, 8.852540872763795
9.213046814042803, 9.231677023310175
9.23129524841843, 9.191605099345036
9.238295489041663, 9.2264736795254
9.174248945807753, 9.223741457647062
9.237174164060685, 9.173933416565205
9.145575563641865, 9.179551070448253
0.18820411728967673, 9.215092210412132
9.23082067256106, 9.172985698975669
9.079116265102957, 9.223947338556
9.132343750863754, 9.226751332958996
9.21964248417555, 9.21285585122237
8.66618310824998, 9.148211264475366
9.127380688590538, 9.15169734662565
9.16516816430377, 9.165303432566956
9.203457785263199, 9.184635388405825
9.138043835379456, 9.199852556695703
9.18576291857301, 9.17757303062366
8.513186216728743, 9.171122892171496
9.033201030122543, 9.189477507517227
8.998760239365886, 9.11637664127653
9.179632345682483, 9.119557011490103
9.13217710110067, 9.178239101612975
9.060626099083297, 9.17422074496942
9.150180426280777, 8.248266582269817
9.16425885617531, 9.145506323127009
7.510856041477267, 9.160689035546358
9.070042716593525, 9.131195728983654
9.143959093892986, 9.124932354549873
3.397907130023369, 9.13549492332774
9.096935462165751, 9.12872809453293
9.090173658099268, 7.576888513261517
9.09991200180144, 9.10215874857354
9.106070035281997, 9.119855089738712
8.993615981289047, 9.084629275172798
9.041082569864448, 9.099551628532398
8.933818766217264, 7.6491879259462205
8.86399041767964, 9.04150323382922
9.048458227393237, 9.087971597977583
0.2161210712121475, 9.078331209901519
8.814221286156176, 7.686797003702305
0.2319907478141914, 9.057106453580007
8.89805962660122, 9.026097552950267
0.045102751732795106, 9.040928694076376
9.028431876902571, 9.016177077536474
9.020237655396157, 8.999182287132342
9.010837289212555, 9.02064977897746
9.001152288520522, 9.003226956912908
8.939199087012122, 8.94122543886415
8.951801018812287, 8.90163904912219
8.934235238239491, 7.520060150585737
8.02201829014745, 8.86799430692828
8.701684281621207, 8.845776520906627
8.655008592814315, 8.884622455045719
8.838766159987207, 8.869201966667744
8.321413166444465, 8.6908690405847
8.715130558995268, 8.782650043157968
8.013884547460572, 8.672795983063113
0.1883629831876971, 8.587977841853604
8.087205346913032, 8.446978196338396
8.01750160610385, 8.111424911988724
0.6084147430551758, 8.224633253328047
8.151429689479615, 8.192889580661614
8.094502563820017, 8.115908921197358
3.7983726645127267, 8.163591512186912
8.074271401613878, 8.17204394834488
3.6950626208547734, 8.155711531897646
7.97241396485017, 8.071299028777615
7.948348845039446, 8.152166004337657
1.748468016205684, 6.3607947115211685
8.112424304937777, 8.12002119186282
8.108438615357677, 8.009785922941067
7.855975206731893, 8.112218608082104
8.054329211059864, 8.10708815415505
8.068226364891162, 8.089225975113596
7.816760526202563, 5.591705311646623
7.704425029723639, 7.962347872026403
7.543735837895603, 7.964308540604113
7.769073860883651, 5.118301551790053
7.9820528381135905, 7.978693196853081
0.7751864188890718, 7.963454759258314
1.1301206221847717, 7.954894684972475
7.930064432162347, 4.561088078193149
7.887993765474105, 7.922788445719627
7.385337007188214, 7.84047243500567
7.057406507122353, 7.659602740165896
6.319618193284242, 7.740099402022983
0.4804309848879313, 7.639174146528356
4.500061328526325, 7.158041194240729
7.082354067996854, 5.331466120739081
1.019357455656795, 7.131778005844913
6.682075103358357, 7.04031114334993
6.161735087113803, 7.010024035598219
0.4148318165357773, 7.076435265528405
6.504371237577661, 7.032615973272035
4.747233090827953, 6.982962140677033
6.930693503838598, 7.03197427065704
6.926365087247773, 1.519753029886077
5.0263346947897, 6.874110062877614
6.8532720357018855, 4.861603376089709
6.531970246680438, 6.840846589353708
1.127145537738078, 6.7991633968491545
6.291547980343191, 6.750105468677463
6.404836684195404, 6.4968934120690545
4.550414040099706, 6.498819584938184
3.567535941747125, 6.245870391547307
1.296008048442545, 6.450573662253943
5.442738053941153, 6.076484642776315
5.75393166443006, 6.060349955310785
4.059245696072022, 5.542257363978334
5.446018028859716, 3.6011287322956695
3.4777344460693476, 3.502990088894827
5.147994386034296, 5.399125456171823
1.5206160133003603, 2.5093792308543965
1.8291275837066703, 2.313072695526674
2.640617869191685, 4.369125289542242
1.2206157312643975, 2.0174417147444506
4.226227908746069, 1.15328260215798
1.5445299995979433, 4.2411251181798235
1.5339933791886557, 1.0035458437452827
1.7155176307512572, 1.7641145847168205
1.4669374321312052, 1.6755036284039062
2.173187859192837, 2.157536622375953
0.3919948358530851, 1.8459715823878047
1.4496840803251272, 1.3826799611592269
0.335365245558542, 3.7440448911585316
1.4345989695902663, 1.4062062845376786
3.7710808982242408, 1.3254835694274498
1.4142742467194014, 1.3432048822203206
